Date,Close
00:00,0.009999833334166664
00:00,0.01999866669333308
00:00,0.02999550020249566
00:00,0.03998933418663416
00:00,0.04997916927067833
00:00,0.059964006479444595
00:00,0.06994284733753277
00:00,0.0799146939691727
00:00,0.08987854919801104
00:00,0.09983341664682815
00:00,0.10977830083717481
00:00,0.11971220728891936
00:00,0.12963414261969486
00:00,0.1395431146442365
00:00,0.14943813247359922
00:00,0.15931820661424598
00:00,0.16918234906699603
00:00,0.17902957342582418
00:00,0.18885889497650057
00:00,0.19866933079506122
00:00,0.20845989984609956
00:00,0.21822962308086932
00:00,0.2279775235351884
00:00,0.23770262642713458
00:00,0.24740395925452294
00:00,0.2570805518921551
00:00,0.26673143668883115
00:00,0.27635564856411376
00:00,0.28595222510483553
00:00,0.29552020666133955
00:00,0.3050586364434435
00:00,0.31456656061611776
00:00,0.32404302839486837
00:00,0.3334870921408144
00:00,0.34289780745545134
00:00,0.35227423327508994
00:00,0.361615431964962
00:00,0.3709204694129827
00:00,0.3801884151231614
00:00,0.3894183423086505
00:00,0.3986093279844229
00:00,0.40776045305957015
00:00,0.41687080242921076
00:00,0.4259394650659996
00:00,0.43496553411123023
00:00,0.4439481069655198
00:00,0.4528862853790683
00:00,0.4617791755414829
00:00,0.470625888171158
00:00,0.479425538604203
00:00,0.4881772468829075
00:00,0.49688013784373675
00:00,0.5055333412048469
00:00,0.5141359916531132
00:00,0.5226872289306592
00:00,0.5311861979208834
00:00,0.5396320487339692
00:00,0.5480239367918736
00:00,0.5563610229127838
00:00,0.5646424733950354
00:00,0.5728674601004813
00:00,0.5810351605373051
00:00,0.5891447579422695
00:00,0.5971954413623921
00:00,0.6051864057360395
00:00,0.6131168519734338
00:00,0.6209859870365597
00:00,0.6287930240184686
00:00,0.6365371822219679
00:00,0.644217687237691
00:00,0.6518337710215366
00:00,0.6593846719714731
00:00,0.6668696350036979
00:00,0.674287911628145
00:00,0.6816387600233341
00:00,0.6889214451105513
00:00,0.6961352386273567
00:00,0.7032794192004101
00:00,0.7103532724176078
00:00,0.7173560908995228
00:00,0.7242871743701426
00:00,0.7311458297268958
00:00,0.7379313711099627
00:00,0.7446431199708593
00:00,0.7512804051402927
00:00,0.757842562895277
00:00,0.7643289370255051
00:00,0.7707388788989693
00:00,0.7770717475268238
00:00,0.7833269096274834
00:00,0.7895037396899505
00:00,0.795601620036366
00:00,0.8016199408837772
00:00,0.8075581004051142
00:00,0.8134155047893737
00:00,0.8191915683009983
00:00,0.8248857133384501
00:00,0.8304973704919705
00:00,0.8360259786005205
00:00,0.8414709848078965
00:00,0.8468318446180152
00:00,0.852108021949363
00:00,0.8572989891886034
00:00,0.8624042272433384
00:00,0.867423225594017
00:00,0.8723554823449863
00:00,0.8772005042746817
00:00,0.8819578068849475
00:00,0.8866269144494873
00:00,0.8912073600614354
00:00,0.8956986856800476
00:00,0.9001004421765051
00:00,0.9044121893788258
00:00,0.9086334961158832
00:00,0.912763940260521
00:00,0.9168031087717669
00:00,0.9207505977361357
00:00,0.9246060124080203
00:00,0.9283689672491666
00:00,0.9320390859672263
00:00,0.9356160015533859
00:00,0.9390993563190676
00:00,0.9424888019316975
00:00,0.945783999449539
00:00,0.9489846193555862
00:00,0.9520903415905158
00:00,0.9551008555846923
00:00,0.9580158602892249
00:00,0.9608350642060727
00:00,0.963558185417193
00:00,0.966184951612734
00:00,0.9687151001182652
00:00,0.9711483779210446
00:00,0.9734845416953194
00:00,0.9757233578266591
00:00,0.9778646024353163
00:00,0.9799080613986142
00:00,0.9818535303723597
00:00,0.9837008148112766
00:00,0.9854497299884601
00:00,0.9871001010138504
00:00,0.9886517628517197
00:00,0.9901045603371778
00:00,0.9914583481916864
00:00,0.9927129910375885
00:00,0.9938683634116449
00:00,0.9949243497775809
00:00,0.99588084453764
00:00,0.9967377520431434
00:00,0.9974949866040544
00:00,0.9981524724975481
00:00,0.998710143975583
00:00,0.999167945271476
00:00,0.9995258306054791
00:00,0.999783764189357
00:00,0.9999417202299663
00:00,0.9999996829318346
00:00,0.9999576464987401
00:00,0.9998156151342908
00:00,0.9995736030415051
00:00,0.9992316344213905
00:00,0.998789743470524
00:00,0.9982479743776325
00:00,0.9976063813191737
00:00,0.9968650284539189
00:00,0.9960239899165367
00:00,0.9950833498101802
00:00,0.994043202198076
00:00,0.9929036510941185
00:00,0.9916648104524686
00:00,0.990326804156158
00:00,0.9888897660047015
00:00,0.9873538397007164
00:00,0.9857191788355535
00:00,0.9839859468739369
00:00,0.9821543171376185
00:00,0.9802244727880455
00:00,0.9781966068080447
00:00,0.9760709219825242
00:00,0.9738476308781951
00:00,0.9715269558223153
00:00,0.9691091288804563
00:00,0.9665943918332975
00:00,0.9639829961524481
00:00,0.9612752029752999
00:00,0.9584712830789142
00:00,0.955571516852944
00:00,0.9525761942715953
00:00,0.9494856148646305
00:00,0.9463000876874145
00:00,0.9430199312900106
00:00,0.9396454736853249
00:00,0.9361770523163061
00:00,0.9326150140222005
00:00,0.9289597150038693
00:00,0.9252115207881683
00:00,0.9213708061913954
00:00,0.9174379552818098
00:00,0.9134133613412252
00:00,0.9092974268256817
00:00,0.905090563325201
00:00,0.9007931915226273
00:00,0.89640574115156
